NOA_PP_LAT_5_ID|JUR|PARID|ALTID|TAXYR|OWNERNAME|ADDR1|ADDR2|CITYNAME|STATECODE|ZIP1|PIN|CONTACT_NAME|CONTACT_PHONE|CONTACT_FAX|CONTACT_EMAIL|PROPERTY_ADDRESS|TAXPAYER_NAME|TAXPAYER_PREPARED_DATE|TAX_PREPARER_NAME|TAX_PREPARER_PHONE|TAX_PREPARER_EMAIL|TAX_PREPARER_PREPARED_DATE|FORM_ID
109|3|1525-ELYSIANFIELDSAVBP|38P104201P|2014|"WASH WORLD"|"1525 ELYSIAN FIELDS AVE"|"SUITE B"|"NEW ORLEANS"|LA|70117|123456|||||"1525  ELYSIAN FIELDS AV B"|||||||109
110|3|1525-NCLAIBORNEAVP|37P013085P|2014|"BARBARA MAE'S RESTAURANT"|"1525 N CLAIBORNE AVE"||"NEW ORLEANS"|LA|70116|123456|||||"1525 N CLAIBORNE AV "|||||||110
111|3|1524-NCLAIBORNEAVP|37P205337P|2014|"VERNON THOMAS| ATTORNEY"|"1524 N CLAIBORNE AVENUE"||"NEW ORLEANS"|LA|70116|123456|||||"1524 N CLAIBORNE AV "|||||||111
112|3|15202-CHEFMENTEURHWP|39P130155P|2014|"DIAMOND JUBILEE"|"15202 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|"CRAIG MALONEY"|5042545314|||"15202  CHEF MENTEUR HW "|||||||112
113|3|15200-CHEFMENTEURHWP|39P132710P|2014|"STAN'S TRUCK STOP"|"15200 CHEF MENTUER HWY"||"NEW ORLEANS"|LA|70129|123456|"CRAIG MALONEY"|5042545314|||"15200  CHEF MENTEUR HW "|||||||113
114|3|1520-NBROADSTAP|37P114125P|2014|"CRESCENT CITY PHYSICIANS| INC"|"3600 PRYTANIA ST"|"SUITE 72"|"NEW ORLEANS"|LA|70115|123456|||||"1520 N BROAD ST A"|||||||114
115|3|15160-INTRACOASTALDRP|39P016660P|2014|"COASTAL CONCRETE PRODUCTS"|"15160 INTRACOASTAL DR"||"NEW ORLEANS"|LA|70129|123456|"BILL DARES"|5042542135|||"15160  INTRACOASTAL DR "|||||||115
116|3|1518-NLOPEZSTP|37P116201P|2014|"LIUZZA'S BY THE TRACK"|"1518 N LOPEZ ST"||"NEW ORLEANS"|LA|70119|123456|||||"1518 N LOPEZ ST "|||||||116
117|3|"7122 DOWNMANRD1P"|39P016550P|2014|"CUSTOM AQUATICS"|"7122 DOWNMAN ROAD"|"UNIT 1"|"NEW ORLEANS"|LA|70126|123456|||||"7122  DOWNMAN RD 1"|||||||117
118|3|7250-HAYNEBLP|39P016548P|2014|"MASQUERADE COSTUMES"|"7250 HAYNE BL"||"NEW ORLEANS"|LA|70126|123456|||||"7250  HAYNE BL "|||||||118
119|3|1503-CHIMNEYWOODLNP|39P201440P|2014|"MOGUL SOLUTIONS"|"C/O EDWARD DAVIS"|"1503 CHIMNEY WOOD LN"|"NEW ORLEANS"|LA|70126|123456|||||"1503  CHIMNEY WOOD LN "|||||||119
120|3|1501-FRENCHMENSTP|37P207427P|2014|"DAVIS ELECTRICAL SERVICE"|"1501 FRENCHMEN ST"||"NEW ORLEANS"|LA|70116|123456|||||"1501  FRENCHMEN ST "|||||||120
121|3|15000-INTRACOASTALDRP|39P200920P|2014|"VULCAN CONSTRUCTION MATERIALS CO"|"P.O. BOX 385016"||BIRMINGHAM|AL|35238|123456|"TRACIE BARNES"|2052983512|||"15000  INTRACOASTAL DR "|||||||121
122|3|14911-INTRACOASTALDRP|39P016659P|2014|"TRAYLOR BROS INC"|"P.O. BOX 5165"||EVANSVILLE|IN|47716|123456|"LINDA STOCKS"|8124743200|8124743223|LSTOCKS@TRAYLOR.COM|"14911  INTRACOASTAL DR "|||||||122
123|3|14900-INTRACOASTALDRP|39P200902P|2014|"LONE STAR INDUSTRIES INC."|"100 BRODHEAD RD"||BETHLEHEM|PA|18017|123456|"MEREDITH HORISHNY   601-882-5056"|6018825000|6108669430||"14900  INTRACOASTAL DR "|||||||123
124|3|14890-INTRACOASTALDRP|39P200905P|2014|"FCC ENVIRONMENTAL LLC"|"523 N SAM HOUSTON PKWY E"|"SUITE 400"|HOUSTON|TX|77060|123456|"TWEE HUYNH 281-668-3318"|2816683318|||"14890  INTRACOASTAL DR "|||||||124
125|3|1479-NCLAIBORNEAVP|37P013083P|2014|"CAJUN SEAFOOD"|"1479 N CLAIBORNE AVENUE"||"NEW ORLEANS"|LA|70116|123456|||||"1479 N CLAIBORNE AV "|||||||125
126|3|148-HARBORCRP|39P201352P|2014|"TOMMY'S SHRIMP DOCK"|"PO PBX 1528"||PRAIIRIEVILLE|LA|70758|123456|||||"148  HARBOR CR "|||||||126
127|3|14780-CHEFMENTEURHWP|39P301934P|2014|"P & K AUTO SERVICES"|"14780 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|||||"14780  CHEF MENTEUR HW "|||||||127
128|3|1476-NCLAIBORNEAVP|37P013082P|2014|"JAZZY TOUCH BEAUTY SALON"|"1476 N CLAIBORNE AVENUE"||"NEW ORLEANS"|LA|70116|123456|"VERONCIA GILLARD"|5047154507|||"1476 N CLAIBORNE AV "|||||||128
129|3|14700-INTRACOASTALDRP|39P200901P|2014|"AIR PRODUCTS & CHEMICALS INC #2"|"7201 HAMILTON BLVD"||ALLENTOWN|PA|18195|123456|"JACK L. CERNOBYL"|6104818558|6104818555|CERNOBYL@AIRPRODUCTS.COM|"14700  INTRACOASTAL DR "|||||||129
130|3|1468-NBROADSTP|37P112412P|2014|"BROADVIEW SEAFOOD"|"DON DO INC."|"1468 N BROAD ST"|"NEW ORLEANS"|LA|70119|123456|"JOE DANG"|5049443001|||"1468 N BROAD ST "|||||||130
131|3|4646-MICHOUDBL2AP|39P016637P|2014|"VIETNAMESE AMERICAN YOUNG"|"4646 MICHOUD BLVD"|"SUITE 2A"|"NEW ORLEANS"|LA|70129|123456|||||"4646  MICHOUD BL 2A"|||||||131
132|3|5000-GENTILLYRDC1P|39P016662P|2014|"GALLAGHER'S SPORTS BAR"|"5000 GENTILLY RD"|"SUITE C1"|"NEW ORLEANS"|LA|70126|123456|"KURT MALONEY"|5049451000|||"5000  GENTILLY RD C1"|||||||132
133|3|1463-NBROADSTP|37P114801P|2014|"THE CLOTHESLINE CARWASH"|"C/O MARK GEORGIEFF"|"2121 ESPLANADE AVE"|"NEW ORLEANS"|LA|70119|123456|"DOBRY GEORGIEFF"|5042503773|||"1463 N BROAD ST "|||||||133
134|3|14601-GENTILLYRD2P|39P129604P|2014|"HERCULES INCORPORATED"|"P O BOX 14000"||LEXINGTON|KY|40512|123456|"DONALD FORREST"|8593572933|8593577466||"14601  GENTILLY RD 2"|||||||134
135|3|14601-GENTILLYRDP|39P129602P|2014|"FOLGER COFFEE CO.| THE"|"1 STRAWBERRY LANE"||ORRVILLE|OH|44667|123456|"DAVID RYAN"|3122353336|3122353386||"14601  GENTILLY RD "|||||||135
136|3|14600-GENTILLYRDP|39P301712P|2014|"ALLSTATE INSURANCE CO"|"THREE RESOURCE SQUARE"|"10815 DAVID TAYLOR DRIVE"|CHARLOTTE|NC|28262|123456|"PAMELA WELBOM-704-717-3885"|7047173885|||"14600  GENTILLY RD "|||||||136
137|3|14600-CHEFMENTEURHWP|39P301723P|2014|"WASTE MANAGEMENT OF LOUISIANA LLC"|"P.O. BOX 802206"||DALLAS|TX|75380|123456|"DOUGLAS C. THACKER"|9727701100|||"14600  CHEF MENTEUR HW "|||||||137
138|3|14585-DUANERDP|39P234110P|2014|"STARS LIMO SERVICE"|"C/O M L G CAMRY INV CO"|"14585 DUANE ROAD"|"NEW ORLEANS"|LA|70128|123456|||||"14585  DUANE RD "|||||||138
139|3|1458-NBROADSTP|37P112309P|2014|"MCHARDY'S CHICKEN IN BOX"|"1458 N BROAD STREET"||"NEW ORLEANS"|LA|70119|123456|||||"1458 N BROAD ST "|||||||139
140|3|1457-PRESSBURGSTP|37P205600P|2014|"CHARLOTTE'S EARRINGS"|"CHARLOTTE HOLLINS"|"1457 PRESSBURG STREET"|"NEW ORLEANS"|LA|70122|123456|||||"1457  PRESSBURG ST "|||||||140
141|3|14551-CHEFMENTEURHWP|39P132715P|2014|"VERSAILLES TIRES"|"14551 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|||||"14551  CHEF MENTEUR HW "|||||||141
142|3|1452-NBROADSTP|37P112310P|2014|"CDF FREEDOM SCHOOL"|"1452 NORTH BROAD STREET"||"NEW ORLEANS"|LA|70119|123456|||||"1452 N BROAD ST "|||||||142
143|3|1451-NRAMPARTSTP|37P013212P|2014|"UNITED CAR SALES"|"1451 N RAMPART ST"||"NEW ORLEANS"|LA|70116|123456|"TYRONE FAUST (504) 453-3855"|5048744299|||"1451 N RAMPART ST "|||||||143
144|3|7700-LAKEFORESTBLP|39P016665P|2014|"JUMP START CHILD DEVELOPMENT CENTER"|"7700 LAKE FOREST BLVD"||"NEW ORLEANS"|LA|70126|123456|"JERRY COOK"|5042596615|5042402930||"7700  LAKE FOREST BL "|||||||144
145|3|1449-NCLAIBORNEAVP|37P106902P|2014|"LA UNDERTAKING COMPNAY INC"|"1449 NORTH CLAIBORNE AVENUE"||"NEW ORLEANS"|LA|70116|123456||5049452145|||"1449 N CLAIBORNE AV "|||||||145
146|3|1441-NCLAIBORNEAVP|37P013078P|2014|"EXCLUSIVE T-SHIRT SHOP"|"1441 N CLAIBORNE AVENUE"||"NEW ORLEANS"|LA|70116|123456|||||"1441 N CLAIBORNE AV "|||||||146
147|3|1441-POLANDAVP|39P015967P|2014|"IRVIN DEMOLITION COMPANY"|"1441 POLAND AV"||"NEW ORLEANS"|LA|70117|123456|||||"1441  POLAND AV "|||||||147
148|3|14401-PELTIERST108P|39P133029P|2014|"DAT'S TAILOR & ALTERATION"|"C/O DAT VAN PHAN"|"14401 PELTIER DRIVE #108"|"NEW ORLEANS"|LA|70129|123456|"DAT VAN PHAN 504-458-5576"|5042542404||DATS_TAILOR@HOTMAIL.COM|"14401  PELTIER ST 108"|||||||148
149|3|14401-PELTIERST114P|39P133031P|2014|"LY'S SUPERMARKET"|"1440 PELTIER STREET STE 130"||"NEW ORLEANS"|LA|70129|123456|||||"14401  PELTIER ST 114"|||||||149
150|3|14401-CHEFMENTEURHWBP|39P301484P|2014|"DR THAI K LA| DDS"|"14401 CHEF MENTEUR HW."|"SUITE B"|"NEW ORLEANS"|LA|70128|123456|||||"14401  CHEF MENTEUR HW B"|||||||150
151|3|14400-CHEFMENTEURHWP|39P132703P|2014|"B & N GENERAL IRON WORKS LLC"|"14400 CHEF MENTEUR HIGHWAY"||"NEW ORLEANS"|LA|70129|123456||5046620527|||"14400  CHEF MENTEUR HW "|||||||151
152|3|9301-LAKEFORESTBL104P|39P016668P|2014|"T & M NAIL SALON"|"9301 LAKE FOREST BLVD"|"SUITE 104"|"NEW ORLEANS"|LA|70127|123456|"MINH-ANH THI PHAM SEE AA14"||||"9301  LAKE FOREST BL 104"|||||||152
153|3|14399-CHEFMENTEURHWBP|39P016307P|2014|"CC BEAUTY SALON"|"14399 CHEF MENTEUR HW"|"SUITE B"|"NEW ORLEANS"|LA|70129|123456|"YEN VU"|5042548670|||"14399  CHEF MENTEUR HW B"|||||||153
154|3|9301-LAKEFORESTBL102P|39P016666P|2014|"EAST CLEANERS"|"9301 LAKE FOREST BLVD"|"SUITE 102"|"NEW ORLEANS"|LA|70127|123456|"SEOK CHO YOON"|5042458191|||"9301  LAKE FOREST BL 102"|||||||154
155|3|9301-LAKEFORESTBL103P|39P016667P|2014|"DEE'S UNIFORM SHOP"|"9301 LAKE FOREST BLVD"|"SUITE 103"|"NEW ORLEANS"|LA|70127|123456|"DEOBRAH BOYKINS"|5045707809|5042404019||"9301  LAKE FOREST BL 103"|||||||155
156|3|14389-CHEFMENTEURHWP|39P301483P|2014|"KIM THOA BEAUTY SALON"|"14389 CHEF MENTEUR HWY"|"ATTN.: DIANA H. NGUYEN"|"NEW ORLEANS"|LA|70129|123456|||||"14389  CHEF MENTEUR HW "|||||||156
157|3|14389-CHEFMENTEURHWBP|39P133020P|2014|"TUYET HUONG ORIENTAL HAM"|"14389 CHEF MENTEUR HWY"|"SUITE B"|"NEW ORLEANS"|LA|70129|123456|"MICHAEL TRAN"||||"14389  CHEF MENTEUR HW B"|||||||157
158|3|14389-CHEFMENTEURHWDP|39P016305P|2014|"TAQUERIA GABY'S"|"14389 CHEF MENTEUR HW"|"SUITE D"|"NEW ORLEANS"|LA|70129|123456|||||"14389  CHEF MENTEUR HW D"|||||||158
159|3|14367-CHEFMENTEURHW3P|39P301788P|2014|"CHIROPRACTIC CARE CLINIC"|"14367 CHEF MENTEUR  HWY"|"SUITE D"|"NEW ORLEANS"|LA|70129|123456|||||"14367  CHEF MENTEUR HW D"|||||||159
160|3|14367-CHEFMENTEURHWAP|39P301654P|2014|"PHO BANG RESTAURANT"|"14367 CHEF MENTEUR HW"||"NEW ORLEANS"|LA|70129|123456|||||"14367  CHEF MENTEUR HW A"|||||||160
161|3|14349-CHEFMENTEURHWAP|39P016297P|2014|"BANH MI SAO MAI SANDWICH SHOP"|"14349 CHEFMENTEUR HW"|"SUITE A"|"NEW ORLEANS"|LA|70129|123456|||||"14349  CHEF MENTEUR HW A"|||||||161
162|3|9301-LAKEFORESTBL107P|39P016670P|2014|"M & J RESTAURANT"|"9301 LAKE FOREST BLVD"|"SUITE 107"|"NEW ORLEANS"|LA|70127|123456|"DELORIS FISHER"|5043249866|||"9301  LAKE FOREST BL 107"|||||||162
163|3|9301-LAKEFORESTBL106P|39P016669P|2014|"JOE BLAKK"|"9301 LAKE FOREST BLVD"|"SUITE 106"|"NEW ORLEANS"|LA|70127|123456|||||"9301  LAKE FOREST BL 106"|||||||163
164|3|1431-ROYALSTP|37P100701P|2014|"R BAR"|"1431 ROYAL ST"||"NEW ORLEANS"|LA|70116|123456|||||"1431  ROYAL ST "|||||||164
165|3|14300-CHEFMENTEURHWP|39P133121P|2014|"M W I"|"C/O MEYERS WHSE INC"|"14300 CHEF MENTEUR HW"|"NEW ORLEANS"|LA|70129|123456|||||"14300  CHEF MENTEUR HW "|||||||165
166|3|14301-CHEFMENTEURHWCP|39P133136P|2014|"MINH CHAU JEWELRY"|"14301 CHEF MENTEUR HWY"|"# B"|"NEW ORLEANS"|LA|70129|123456|||||"14301  CHEF MENTEUR HW C"|||||||166
167|3|14300-CHEFMENTEURHW1P|39P301481P|2014|"AMERICAN SUGAR REFINING COMPANY"|"P.O. BOX 775"||HAMMOND|LA|70404|123456|"MICHAEL P. ZATARAIN"|9853201938|9853454349|MICKZAT@GMAIL.COM|"14300  CHEF MENTEUR HW 1"|||||||167
168|3|1427-TENNESSEESTP|39P116819P|2014|"TERRY'S LAWN CARE"|"C/O TERRY WATFORD"|"1427 TENNESSEE ST"|"NEW ORLEANS"|LA|70122|123456|||||"1427  TENNESSEE ST "|||||||168
169|3|1428-FRANKLINAVAP|38P134629P|2014|"RAINBOW REALTY"|"1428 FRANKLIN AVENUE"||"NEW ORLEANS"|LA|70117|123456|||||"1428  FRANKLIN AV A"|||||||169
170|3|1428-FRANKLINAVP|39P134629P|2014|"FOUNDERS HEAD START CENTER"|"1428 FRANKLIN AVENUE"||"NEW ORLEANS"|LA|70117|123456|||||"1428  FRANKLIN AV "|||||||170
171|3|1427-POLANDAVP|39P204732P|2014|"PRIVATE COLLECTION UNLIMITED"|"c/o ROSALIND KAY"|"1427 POLAND AVENUE"|"NEW ORLEANS"|LA|70117|123456|||||"1427  POLAND AV "|||||||171
172|3|1425-NBROADSTP|37P114804P|2014|"JPMORGAN CHASE BANK| NA"|"1111 POLARIS PARKWAY"|OH1-1086|COLUMBUS|OH|43240|123456|"KAREN MARSTON"|6142135473|||"1425 N BROAD ST "|||||||172
173|3|14207-CHEFMENTEURHW4P|39P133208P|2014|"ORIENT RESTAURANT"|"14207 CHEF MENT HWY SUITE 4"||"NEW ORLEANS"|LA|70129|123456||5045240296|||"14207  CHEF MENTEUR HW 4"|||||||173
174|3|14207-CHEFMENTEURHWP|39P133206P|2014|"DOUNG PHOUNG ORIENTAL BAKERY"|"14207 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|"TRUNG TRAN"|5042540214|||"14207  CHEF MENTEUR HW "|||||||174
175|3|1418-NCLAIBORNEAV3P|37P013073P|2014|"MASTER TOUCH BARBER SHOP"|"1418 N CLAIBORNE AVENUE UNIT 3"||"NEW ORLEANS"|LA|70116|123456|||||"1418 N CLAIBORNE AV 3"|||||||175
176|3|1418-NCLAIBORNEAV6P|37P013077P|2014|"AFRITUDE HAIR BRAIDING & BARBER SALON"|"1418 N CLAIBORNE AVENUE UNIT 6"||"NEW ORLEANS"|LA|70116|123456|"CHANTAL WATERS"|5043391971|||"1418 N CLAIBORNE AV 6"|||||||176
177|3|1418-NCLAIBORNEAV2P|37P013072P|2014|"FANTASY NAILS"|"1418 N CLAIBORNE AVENUE UNIT #2"||"NEW ORLEANS"|LA|70119|123456|||||"1418 N CLAIBORNE AV 2"|||||||177
178|3|1415-FRANKLINAVP|38P104011P|2014|"KIDS OF EXCELLENCE| INC."|"1415-17 FRANKLIN AVE"||"NEW ORLEANS"|LA|70117|123456|||||"1415  FRANKLIN AV "|||||||178
179|3|1413-NCLAIBORNEAVP|37P105117P|2014|"MAN CHU FOOD STORE"|"1413 N CLAIBORNE AV"||"NEW ORLEANS"|LA|70116|123456|||||"1413 N CLAIBORNE AV "|||||||179
180|3|1407-PIETYSTP|39P015941P|2014|"GALVEZ DOCTORS CLINIC"|"1407 PIETY STREET"||"NEW ORLEANS"|LA|70117|123456|"THERESA FISHER"|5043617510|5043617549||"1407  PIETY ST "|||||||180
181|3|9301-LAKEFORESTBL114P|39P016671P|2014|"OFF THE PORCH BARBER SHOP"|"9301 LAKE FOREST BLVD"|"SUITE 114"|"NEW ORLEANS"|LA|70127|123456|||||"9301  LAKE FOREST BL 114"|||||||181
182|3|1400-NBROADSTP|37P112205P|2014|"BROAD AVENUE PHARMACY"|"1400 NORTH BROAD STREET"||"NEW ORLEANS"|LA|70119|123456|"RUDOLF F. HAWKINS JR. 985-264-9040"||||"1400 N BROAD ST "|||||||182
183|3|1400-FRENCHMENSTP|37P013164P|2014|"THE LOVE CENTER"|"1400 FRENCHMEN STREET"||"NEW ORLEANS"|LA|70116|123456|||||"1400  FRENCHMEN ST "|||||||183
184|3|13921-CHEFMENTEURHWP|39P133112P|2014|"HAMMOND TRANSPORTATION"|"13921 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|||||"13921  CHEF MENTEUR HW "|||||||184
185|3|13904-HAYNEBDP|39P203423P|2014|"GOLDEN TOUCH HAIR CARE CENTER"|"HAIR CARE CENTER"|"13904 HAYNE BLVD"|"NEW ORLEANS"|LA|70128|123456|"EMELDA LEARIN BROWN"|5042411310|||"13904  HAYNE BD "|||||||185
186|3|13900-CHEFMENTEURHWP|39P016291P|2014|"B.A.C. OF NEW ORLEANS"|"13900 CHEF MENTEUR HW"||"NEW ORLEANS"|LA|70129|123456|||||"13900  CHEF MENTEUR HW "|||||||186
187|3|13880-HAYNEBDP|39P203411P|2014|"RIVAS MEAT MARKET"|"13880 HAYNE BLVD"||"NEW ORLEANS"|LA|70128|123456|||||"13880  HAYNE BD "|||||||187
188|3|13899-I-10SERVICERDNEXTELP|39P301593P|2014|"NEXTEL SOUTH CORPORATION"|"P.O. BOX 7911"||"OVERLAND PARK"|KS|66207|123456|"BECKY DABBS"|9137625924|||"13899  I-10 SERVICE RD NEXTEL"|||||||188
189|3|139-ZZLEASEDEQUIPMENTP|37P125303P|2014|"DELTA TOWING| LLC"|"229 DEVELOPMENT ST"||HOUMA|LA|70363|123456|"CARY CALHOUN"|9858510566|9858764810||"139  ZZ LEASED EQUIPMENT  "|||||||189
190|3|9301-LAKEFORESTBL115P|39P016672P|2014|"GOLDEN AFRIK HAIR"|"9301 LAKE FOREST BLVD"|"SUITE 115"|"NEW ORLEANS"|LA|70127|123456|"WILKAYAT WASHINGTON"|5042374060|5042416600|BIODUNFAK@YAHOO.COM|"9301  LAKE FOREST BL 115"|||||||190
191|3|9701-LAKEFORESTBL101P|39P016673P|2014|"LAW OFFICE OF MARK W SMITH PLC"|"9701 LAKE FOREST BLVD"|"SUITE 101"|"NEW ORLEANS"|LA|70127|123456|||||"9701  LAKE FOREST BL 101"|||||||191
192|3|13801-CHEFMENTEURHWP|39P133201P|2014|"LONG'S USED TIRE & REPAIRS"|"13801 CHEF MENTEUR HWY #50"|"ATTN LONG V NGUYEN"|"NEW ORLEANS"|LA|70129|123456|"MANVEL MEYER 504-421-2835 / 504-432-9598"||||"13801  CHEF MENTEUR HW "|||||||192
193|3|13800-GENTILLYRDP|39P129001P|2014|"LOCKHEED MARTIN CORP"|"PO BOX 61511"|"BUILDING 100 RM U4632"|"KING OF PRUSSIA"|PA|19406|123456|"DAVE ALTEN 610-354-6813"|6103546813||DAVID.H.ALTEN@LMCO.COM|"13800  GENTILLY RD "|||||||193
194|3|13800-GENTILLYRD1P|39P129010P|2014|"AT&T CORP"|"PO BOX 7207"||BEDMINSTER|NJ|7921|123456||8772358236|||"13800  GENTILLY RD 1"|||||||194
195|3|13800-GENTILLYRD2P|39P129009P|2014|"SPRINT SPECTRUM LP"|"PO BOX 8430"||"KANSAS CITY"|MO|64114|123456|"BECKY DABBS"|9137625924|||"13800  GENTILLY RD 2"|||||||195
196|3|13800-GENTILLYRD350P|39P129019P|2014|"NEXTEL SOUTH CORPORATION"|"P.O. BOX 7911"||"OVERLAND PARK"|KS|66207|123456|"BECKY DABBS"|9137625924|||"13800  GENTILLY RD 350"|||||||196
197|3|13791-CHEFMENTEURHWIP|39P301478P|2014|"CLUB I MAY HONG"|"13791 CHEF MENTEUR HWY"|"ATT. LAN RODRIGUES"|"NEW ORLEANS"|LA|70129|123456|||||"13791  CHEF MENTEUR HW I"|||||||197
198|3|13660-NCAVALIERDRP|39P301821P|2014|"SUPERCUTS LAWN CARE"|"KADELL JACOB"|"13660 N CAVALIER DRIVE"|"NEW ORLEANS"|LA|70129|123456|||||"13660 N CAVALIER DR "|||||||198
199|3|13700-CHEFMENTEURHWP|39P132607P|2014|"POWERTRONIC SYSTEMS INC"|"13700 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|||||"13700  CHEF MENTEUR HW "|||||||199
200|3|13601-GENTILLYRDP|39P129410P|2014|"DUPUY STORAGE & FORWARDING"|"P O BOX 52381"||"NEW ORLEANS"|LA|70152|123456|||||"13601  GENTILLY RD "|||||||200
201|3|1359-STBERNARDAV1P|37P103808P|2014|"THE WISDOM"|"1359 ST BERNARD AVE."||"NEW ORLEANS"|LA|70116|123456|"GLEN AMEDEE"||||"1359  ST BERNARD AV 1"|||||||201
202|3|13552-CHEFMENTEURHW2P|39P301476P|2014|"SHREE JEE LLC"|"13552 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456||5042549140|||"13552  CHEF MENTEUR HW 2"|||||||202
203|3|1355-STBERNARDAVP|37P013240P|2014|"PERFECT FIT NIGHT CLUB"|"1355 ST.BERNARD AVE."||"NEW ORLEANS"|LA|70116|123456|||||"1355  ST BERNARD AV "|||||||203
204|3|1342-FRANKLINAVP|38P100334P|2014|"ACE'S CAR WASH"|"1342 FRANKLIN AV"||"NEW ORLEANS"|LA|70117|123456|||||"1342  FRANKLIN AV "|||||||204
205|3|1340-ANNETTESTP|37P103804P|2014|"LARRY & LARRY FOOD STORE"|"1340 ANNETTE ST"||"NEW ORLEANS"|LA|70116|123456|"LARRY 504-945-1065"|5049451065|||"1340  ANNETTE ST "|||||||205
206|3|1341-FRANCESTP|39P113601P|2014|"FRANCE MEAT MARKET"|"1341 FRANCE ST"||"NEW ORLEANS"|LA|70117|123456|||||"1341  FRANCE ST "|||||||206
207|3|1336-FERDINANDSTP|39P108705P|2014|"RUDY'S AUTO REPAIR"|"1336 ST FERDINAND ST"||"NEW ORLEANS"|LA|70117|123456|||||"1336  FERDINAND ST "|||||||207
208|3|1337-ESPLANADEAVP|37P101406P|2014|"ADNAN ART"|"1337 ESPLANADE AVENUE #B"||"NEW ORLEANS"|LA|70116|123456|||||"1337  ESPLANADE AV "|||||||208
209|3|13344-CHEFMENTEURHWC12P|39P200616P|2014|"KIM HOA BEAUTY SALON"|"KIM HOA BEAUTY SALON"|"13344 CHEF MENTEUR HWY"|"NEW ORLEANS"|LA|70129|123456|||||"13344  CHEF MENTEUR HW C 1 2"|||||||209
210|3|13344-CHEFMENTEURHWA-1P|39P200503P|2014|"ALAN FORD SCHOENBERGER"|"13344 CHEF MENTEUR STE A-1"||"NEW ORLEANS"|LA|70129|123456|||||"13344  CHEF MENTEUR HW A-1"|||||||210
211|3|13311-CHEFMENTEURHWP|39P202708P|2014|"BRANDT  CAR CARE INC."|"13311 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|"DEBORAH  BRANDT"|5042545600|||"13311  CHEF MENTEUR HW "|||||||211
212|3|13301-CHEFMENTEURHWCP|39P135230P|2014|"ANGEL SERVE"|"5133 EASTERLYN CIRCLE"||"NEW ORLEANS"|LA|70128|123456|||||"13301  CHEF MENTEUR HW C"|||||||212
213|3|13301-CHEFMENTEURHWP|39P133226P|2014|"CHEVRON PRODUCTS COMPANY"|"PO BOX 285"||HOUSTON|TX|77001|123456|||||"13301  CHEF MENTEUR HW "|||||||213
214|3|1330-PRESSSTP|39P015969P|2014|"DUCOTE DESIGNS"|"1330 PRESS ST"||"NEW ORLEANS"|LA|70117|123456|||||"1330  PRESS ST "|||||||214
215|3|13301-CHEFMENTEURHW1P|39P133308P|2014|"13301 CHEF| LLC"|"PO BOX 640160"||KENNER|LA|70064|123456|||||"13301  CHEF MENTEUR HW 1"|||||||215
216|3|13301-CHEFMENTEURHW2P|39P133316P|2014|"RETIF OIL & FUEL| LLC"|"527 DESTREHAN AVE"||HARVEY|LA|70058|123456|||||"13301  CHEF MENTEUR HW 2"|||||||216
217|3|9701-LAKEFORESTBL117P|39P016674P|2014|"GAYLE LAWRENCE| LTD/HAIR SALON"|"9701 LAKE FOREST BLVD"|"SUITE 117"|"NEW ORLEANS"|LA|70127|123456|"TONETTE SYSLVESTER 504-244-9387"||||"9701  LAKE FOREST BL 117"|||||||217
218|3|9810-LAKEFORESTBL101P|39P016675P|2014|"NEW ORLEANS MEDICAL REHAB"|"9810 LAKE FOREST BLVD"|"SUITE 101"|"NEW ORLEANS"|LA|70127|123456|||||"9810  LAKE FOREST BL 101"|||||||218
219|3|13245-CHEFMENTEURHWP|39P016289P|2014|"BIG CAT FUEL"|"13245 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|"DANIEL GIOE"|5042450113|||"13245  CHEF MENTEUR HW "|||||||219
220|3|13243-CHEFMENTEURHWP|39P202904P|2014|"T & K PARTNERS"|"13243 CHEF MENTEUR HWY"|"UNIT A"|"NEW ORLEANS"|LA|70129|123456|"TUAN NGUYEN"|5042543757|||"13243  CHEF MENTEUR HW "|||||||220
221|3|1322-LOUISASTP|39P113501P|2014|"ST VINCENT DE PAUL CEMETERY"|"C/O STEWART ENTERPRISES"|"P O BOX 11250"|"NEW ORLEANS"|LA|70181|123456|"TOM CASEY-504-729-1678"|5047291725|||"1322  LOUISA ST "|||||||221
222|3|13201-GENTILLYRDP|37P129402P|2014|"HANSON PIPE & PRODUCTS INC"|"C/O GEO MCELROY & ASSOC INC"|"PO BOX 565048"|DALLAS|TX|75356|123456|"KITTY BAILERY"|2149053717|||"13201  GENTILLY RD "|||||||222
