"JUR","PARID","TAXYR","CATEGORY","PPTYPE","FILEYR","YRACQD","NOUNITS","ACQUISITION_COST","EFFECTIVE_LIFE","CONSIGNER_OWNER_NAME","CONSIGNER_MAILING_ADDR","CONSIGNER_RENTAL_AMT","ITEM_DESCRIPTION","CONSIGNER_TEL_NO"
"1","322-MAGAZINESTP","2025","08","14","2025","2012","1","1503","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2013","1","1500","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2013","1","1870","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2013","1","790","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2013","1","787","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2014","1","1208","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2016","1","527","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2017","1","1469","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2017","1","708","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2018","1","1391","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2018","1","1650","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2018","1","985","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2021","1","1555","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2023","1","750","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2023","1","9324","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2023","1","5555","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2023","1","7552","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2023","1","2763","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","08","14","2025","2023","1","8549","10","NULL","NULL","NULL","NULL","NULL"
"1","322-MAGAZINESTP","2025","13","0","2025","2011","1","272281","12","NULL","NULL","NULL","Construction","NULL"
"1","322-MAGAZINESTP","2025","13","0","2025","2015","1","13500","12","NULL","NULL","NULL","Ceiling Tiles","NULL"
"1","322-MAGAZINESTP","2025","13","0","2025","2018","1","15508","12","NULL","NULL","NULL","New Floors","NULL"
"1","322-MAGAZINESTP","2025","13","0","2025","2018","1","3135","12","NULL","NULL","NULL","Awnings","NULL"
"3","4121-STCLAUDEAVAP","2025","08","13","2025","2016","1","1500","12","NULL","NULL","NULL","NULL","NULL"
"3","4121-STCLAUDEAVAP","2025","08","13","2025","2012","1","5000","12","NULL","NULL","NULL","NULL","NULL"
"3","4121-STCLAUDEAVAP","2025","08","13","2025","2010","1","3500","12","NULL","NULL","NULL","NULL","NULL"
"3","4121-STCLAUDEAVAP","2025","10","72","2025","2023","1","3000","3","NULL","NULL","NULL","NULL","NULL"
"3","4121-STCLAUDEAVAP","2025","10","97","2025","2018","1","1700","3","NULL","NULL","NULL","NULL","NULL"
"3","4121-STCLAUDEAVAP","2025","10","102","2025","2008","1","10000","5","NULL","NULL","NULL","NULL","NULL"
"2","602-ROBERTELEEBDP","2025","13","0","2025","2007","1","250","12","NULL","NULL","NULL","Computer","NULL"
"2","602-ROBERTELEEBDP","2025","13","0","2025","2006","1","300","12","NULL","NULL","NULL","Laptop computer","NULL"
"4","2723-SBROADST100P","2025","08","3","2025","2017","1","25792","10","NULL","NULL","NULL","NULL","NULL"
"4","2723-SBROADST100P","2025","10","245","2025","2017","1","12263","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","08","14","2025","2015","1","1500","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","08","14","2025","2023","1","1750","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","10","228","2025","2012","1","1500","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","10","228","2025","2015","1","2500","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","10","228","2025","2017","1","1600","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","10","228","2025","2023","1","3500","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","10","228","2025","2024","1","1000","10","NULL","NULL","NULL","NULL","NULL"
"2","308-DECATURSTP","2025","13","11","2025","2023","1","1000","15","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","08","18","2025","2007","1","20000","12","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","10","128","2025","2007","1","32000","12","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","10","128","2025","2020","1","10000","12","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","10","129","2025","2021","1","10000","10","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","10","74","2025","2017","1","15000","5","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","10","70","2025","2022","1","8000","3","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","10","69","2025","2020","1","16000","3","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","13","16","2025","2016","1","17085","15","NULL","NULL","NULL","NULL","NULL"
"2","4631-STLOUISSTP","2025","13","0","2025","2018","1","8700","12","NULL","NULL","NULL","LED Lighting warehouse","NULL"
"2","4631-STLOUISSTP","2025","13","0","2025","2023","1","5200","12","NULL","NULL","NULL","Security Camera System","NULL"
"2","5301-CANALBDP","2025","08","13","2025","2022","1","5000","12","NULL","NULL","NULL","NULL","NULL"
"2","5301-CANALBDP","2025","10","72","2025","2022","1","2450","3","NULL","NULL","NULL","NULL","NULL"
"1","500-PORTOFNEWORLEANS138P","2025","08","15","2025","2019","1","7674","12","NULL","NULL","NULL","NULL","NULL"
"1","500-PORTOFNEWORLEANS138P","2025","10","51","2025","2023","1","1616","5","NULL","NULL","NULL","NULL","NULL"
"1","500-PORTOFNEWORLEANS138P","2025","10","51","2025","2019","1","1485","5","NULL","NULL","NULL","NULL","NULL"
"1","500-PORTOFNEWORLEANS138P","2025","10","116","2025","2020","1","4234","5","NULL","NULL","NULL","NULL","NULL"
"1","500-PORTOFNEWORLEANS138P","2025","13","0","2025","2021","1","958","12","NULL","NULL","NULL","LIGHTING","NULL"
"1","500-PORTOFNEWORLEANS138P","2025","13","0","2025","2020","1","713","12","NULL","NULL","NULL","LIGHTING","NULL"
"1","500-PORTOFNEWORLEANS138P","2025","13","0","2025","2019","1","53073","12","NULL","NULL","NULL","FLOORING, WALLS, LIGHTING, SIGNS","NULL"
"1","701-TCHOUPITOULASSTP","2025","08","14","2025","2017","1","7515","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","08","14","2025","2018","1","8574","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","08","14","2025","2019","1","15724","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","08","14","2025","2020","1","17673","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","08","14","2025","2021","1","9612","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","10","228","2025","2018","1","24015","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","10","228","2025","2019","1","3336","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","10","228","2025","2020","1","31437","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","10","228","2025","2021","1","188651","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","10","228","2025","2022","1","152363","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","13","0","2025","2020","1","280428","12","NULL","NULL","NULL","Construction","NULL"
"1","701-TCHOUPITOULASSTP","2025","13","0","2025","2021","1","306827","12","NULL","NULL","NULL","Construction","NULL"
"1","701-TCHOUPITOULASSTP","2025","13","5","2025","2021","1","4765","10","NULL","NULL","NULL","NULL","NULL"
"1","701-TCHOUPITOULASSTP","2025","13","0","2025","2022","1","4225","12","NULL","NULL","NULL","Mural","NULL"
"1","701-TCHOUPITOULASSTP","2025","13","0","2025","2022","1","49127","12","NULL","NULL","NULL","AC Unit","NULL"
"1","701-TCHOUPITOULASSTP","2025","13","0","2025","2022","1","48065","12","NULL","NULL","NULL","Elevator","NULL"
"1","4916-CANALSTP","2025","08","13","2025","2006","1","300","12","NULL","NULL","NULL","NULL","NULL"
"1","4916-CANALSTP","2025","10","184","2025","2006","1","850","5","NULL","NULL","NULL","NULL","NULL"
"1","4916-CANALSTP","2025","10","184","2025","2017","1","275","5","NULL","NULL","NULL","NULL","NULL"
"1","4916-CANALSTP","2025","13","0","2025","2006","1","1000","12","NULL","NULL","NULL","hardwood floors","NULL"
"1","4916-CANALSTP","2025","13","0","2025","2006","1","300","12","NULL","NULL","NULL","mirrors and barres","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","08","3","2025","2008","1","16621","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","08","3","2025","2011","1","1583","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","08","3","2025","2012","1","7523","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","08","3","2025","2021","1","83625","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","08","3","2025","2022","1","37198","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2007","1","3194","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2009","1","7329","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2011","1","4283","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2012","1","5021","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2013","1","9489","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2014","1","2250","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2021","1","65433","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","65","2025","2022","1","2507","10","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","13","0","2025","2012","1","206597","12","NULL","NULL","NULL","leasehold improvements","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","70","2025","2019","1","2869","3","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","70","2025","2014","1","1190","3","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","74","2025","2019","1","2869","5","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","116","2025","2021","1","141413","5","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","116","2025","2016","1","5804","5","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","116","2025","2015","1","148023","5","NULL","NULL","NULL","NULL","NULL"
"1","310-ANDREWHIGGINSBL01P","2025","10","116","2025","2014","1","48655","5","NULL","NULL","NULL","NULL","NULL"
"1","601-POYDRASST2310P","2025","10","116","2025","2017","1","20706","5","NULL","NULL","NULL","NULL","NULL"
"1","601-POYDRASST2310P","2025","10","72","2025","2020","1","18373","3","NULL","NULL","NULL","NULL","NULL"
"1","601-POYDRASST2310P","2025","10","77","2025","2020","1","6921","5","NULL","NULL","NULL","NULL","NULL"
"1","601-POYDRASST2310P","2025","10","72","2025","2021","1","47320","3","NULL","NULL","NULL","NULL","NULL"
"1","601-POYDRASST2310P","2025","10","116","2025","2022","1","31249","5","NULL","NULL","NULL","NULL","NULL"
"1","601-POYDRASST2310P","2025","10","72","2025","2023","1","21283","3","NULL","NULL","NULL","NULL","NULL"
"1","601-POYDRASST2310P","2025","13","0","2025","2016","1","29557","12","NULL","NULL","NULL","Office renovations","NULL"
"1","601-POYDRASST2310P","2025","13","0","2025","2022","1","114490","12","NULL","NULL","NULL","Office renovations","NULL"
"7","225-WHARRISONAVCP","2025","08","13","2025","2021","1","2760","12","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","08","13","2025","2022","1","2760","12","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","08","13","2025","2023","1","3283","12","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","10","76","2025","2021","1","525","3","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","10","109","2025","2021","1","95199","12","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","10","109","2025","2022","1","25111","12","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","10","109","2025","2022","1","91933","12","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","10","109","2025","2022","1","113000","12","NULL","NULL","NULL","NULL","NULL"
"7","225-WHARRISONAVCP","2025","10","109","2025","2022","1","1795","12","NULL","NULL","NULL","NULL","NULL"
"1","301-MAGAZINEST01P","2025","10","243","2025","2018","1","5635","12","NULL","NULL","NULL","NULL","NULL"
"1","301-MAGAZINEST01P","2025","10","243","2025","2018","1","20000","12","NULL","NULL","NULL","NULL","NULL"
"1","301-MAGAZINEST01P","2025","13","0","2025","2018","1","8000","12","NULL","NULL","NULL","Grocery Initial Leashold Improvement","NULL"
"6","3901-BARONNESTP","2025","08","15","2025","1970","1","100","12","NULL","NULL","NULL","NULL","NULL"
"6","3901-BARONNESTP","2025","08","15","2025","1990","1","75","12","NULL","NULL","NULL","NULL","NULL"
"6","3901-BARONNESTP","2025","08","15","2025","2021","1","300","12","NULL","NULL","NULL","NULL","NULL"
"6","3901-BARONNESTP","2025","10","77","2025","2022","1","500","5","NULL","NULL","NULL","NULL","NULL"
"6","3901-BARONNESTP","2025","10","97","2025","2019","1","200","3","NULL","NULL","NULL","NULL","NULL"
"6","3901-BARONNESTP","2025","10","68","2025","2019","1","250","12","NULL","NULL","NULL","NULL","NULL"
"6","3901-BARONNESTP","2025","10","267","2025","1970","1","200","8","NULL","NULL","NULL","NULL","NULL"
"6","3901-BARONNESTP","2025","10","267","2025","2014","1","1000","8","NULL","NULL","NULL","NULL","NULL"
"6","3987-TCHOUPITOULASSTP","2025","08","14","2025","2023","1","550","10","NULL","NULL","NULL","NULL","NULL"
"6","3987-TCHOUPITOULASSTP","2025","10","228","2025","2023","1","25000","10","NULL","NULL","NULL","NULL","NULL"
"6","3987-TCHOUPITOULASSTP","2025","13","16","2025","2023","1","150","15","NULL","NULL","NULL","NULL","NULL"
"6","6221-SCLAIBORNEAV211P","2025","08","1","2025","2022","1","202","12","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","08","13","2025","2016","1","5201","12","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","08","13","2025","2019","1","11600","12","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","08","13","2025","2020","1","1256","12","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","10","116","2025","2019","1","1204","5","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","10","249","2025","2019","1","895","8","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","10","75","2025","2019","1","10123","3","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","10","72","2025","2021","1","8418","3","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","10","75","2025","2022","1","693","3","NULL","NULL","NULL","NULL","NULL"
"1","400-POYDRASST1510P","2025","10","190","2025","2023","1","1805","3","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","08","13","2025","2023","1","3064","12","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","08","13","2025","2023","1","480","12","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","08","13","2025","2023","1","1530","12","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","08","13","2025","2023","1","131","12","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","08","10","2025","2023","1","21175","10","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","10","71","2025","2023","1","2425","3","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","10","168","2025","2023","1","3916","8","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","10","116","2025","2023","1","4485","5","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","10","123","2025","2023","1","1100","5","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","10","124","2025","2023","1","50","8","NULL","NULL","NULL","NULL","NULL"
"4","2030-CARONDELETSTP","2025","08","13","2025","2023","1","30","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST1040P","2025","08","13","2025","2014","1","200","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST1040P","2025","08","13","2025","2016","1","240","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST1040P","2025","08","13","2025","2023","1","1500","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST1040P","2025","10","77","2025","2018","1","3000","5","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST1040P","2025","10","77","2025","2020","1","4000","5","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST1040P","2025","10","77","2025","2023","1","4500","5","NULL","NULL","NULL","NULL","NULL"
"3","1751-GENTILLYBDCP","2025","10","173","2025","2023","1","11952","12","NULL","NULL","NULL","NULL","NULL"
"3","1751-GENTILLYBDCP","2025","10","173","2025","2023","1","1600","12","NULL","NULL","NULL","NULL","NULL"
"3","1751-GENTILLYBDCP","2025","10","173","2025","2023","1","56710","12","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","08","14","2025","2018","1","125352","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","08","14","2025","2019","1","2525","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","08","14","2025","2020","1","3102","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","08","14","2025","2021","1","1775","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","08","14","2025","2022","1","9283","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","08","14","2025","2023","1","7853","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","10","228","2025","2018","1","17022","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","10","228","2025","2020","1","368","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","10","228","2025","2022","1","7222","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","10","228","2025","2023","1","380","10","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","10","70","2025","2018","1","30794","3","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","10","70","2025","2020","1","3975","3","NULL","NULL","NULL","NULL","NULL"
"2","204-DECATURSTAP","2025","10","70","2025","2021","1","2181","3","NULL","NULL","NULL","NULL","NULL"
